"","chr","pos","pval","padj"
"19690","X",11448107,0.0609569893264881,1
"19691","X",11448371,5.4526750775993e-06,0.000427603307135413
"19692","X",11448433,2.14404165876443e-07,2.39086386832679e-05
"19693","X",11448448,3.13725176955666e-08,4.23038581697961e-06
"19694","X",11448450,5.61493613358265e-09,8.90030567177279e-07
"19695","X",11448454,1.10152445297786e-08,1.63812627383329e-06
"19696","X",11448843,5.80794797518388e-08,7.35876099557528e-06
"19697","X",11448872,2.72684502655312e-09,4.62695252594351e-07
"19698","X",11449004,0.000903038964475821,0.0382209914850747
"19699","X",11449187,0.0215538298878476,0.580019868800021
"19700","X",11449201,0.0609666072718006,1
"19701","X",11449270,0.0853633012813537,1
"19702","X",11449287,0.553253642052741,1
"19703","X",11449345,0.311192766763479,1
"19704","X",11449690,0.67075264603193,1
"19705","X",11449752,0.67271636477313,1
"19706","X",11449753,0.66688266898884,1
"19707","X",11449758,0.00209637668818576,0.0792694567935207
"19708","X",11449820,0.00191523752445711,0.0732751713636448
"19709","X",11449836,3.23517834921924e-07,3.45981025387668e-05
"19710","X",11449962,2.02556988842933e-08,2.84706867785029e-06
"19711","X",11450068,1.97865662384027e-07,2.22679364878784e-05
"19712","X",11450099,3.14676333375577e-07,3.37563896350961e-05
"19713","X",11450202,1.182596028871e-07,1.40015002769826e-05
"19714","X",11450257,0.00412109162068934,0.141950885115181
"19715","X",11450347,0.000691740936661541,0.0302747186013156
"19716","X",11450386,6.74469574430995e-09,1.0523663521627e-06
"19717","X",11450437,1.27134304732032e-11,3.44454845408352e-09
"19718","X",11450521,6.0604610649838e-12,1.73831759495934e-09
"19719","X",11450523,1.19883138485584e-10,2.69721108818279e-08
"19720","X",11450692,5.74781458386696e-12,1.65560694794102e-09
"19721","X",11450852,2.21055265659257e-09,3.82101346252028e-07
"19722","X",11450866,9.78458498586623e-09,1.47185504579892e-06
"19723","X",11451063,4.54735085236478e-09,7.35048157808539e-07
"19724","X",11451105,7.03323865278909e-09,1.09311963829452e-06
"19725","X",11451210,1.80825546592006e-09,3.18452293667835e-07
"19726","X",11451266,6.49484275517861e-10,1.25630241103316e-07
"19727","X",11451269,0.462265700356929,1
"19728","X",11451283,0.20974785177909,1
"19729","X",11451424,0.237685310376011,1
"19730","X",11451571,1.20434978224317e-08,1.77645398217404e-06
"19731","X",11452183,0.0491326469572268,1
"19732","X",11452301,0.0253194578747435,0.664314899137662
"19733","X",11452415,0.00521495757091165,0.173769164947371
"19734","X",11452544,0.112397287681735,1
"19735","X",11452699,0.594622756538118,1
"19736","X",11453097,0.571064561027001,1
"19737","X",11453156,0.122238285739709,1
"19738","X",11453246,0.173318642055409,1
"19739","X",11453823,0.116984118139088,1
"19740","X",11454298,2.55508799050625e-06,0.000218793684466232
"19741","X",11454397,2.13450753733256e-06,0.000186630888994479
"19742","X",11454449,2.99887986969899e-07,3.22935407366148e-05
"19743","X",11454460,2.08446374400527e-13,7.8183003743937e-11
"19744","X",11454494,2.71120068470131e-08,3.7063355802579e-06
"19745","X",11454499,0.108882697903901,1
"19746","X",11454500,3.30192726544842e-06,0.000274406457403839
"19747","X",11454511,1.40877879529744e-07,1.64084332010352e-05
"19748","X",11454536,3.58696549546834e-08,4.77074417778723e-06
"19749","X",1145456,5.92087135059272e-08,7.49205774461133e-06
"19750","X",11454570,3.70970994397121e-08,4.91575709701227e-06
"19751","X",11454574,3.54693697137183e-15,1.80987708815549e-12
"19752","X",11454594,1.26549540651062e-05,0.000900801930439427
"19753","X",11454598,3.35613968225539e-09,5.58571199149269e-07
"19754","X",11454604,8.46881983769111e-06,0.000631202900850694
"19755","X",11454622,1.17796969133978e-06,0.000109937862519927
"19756","X",11454656,0.123449363581443,1
"19757","X",11454689,1.89758167931717e-08,2.68300838000564e-06
"19758","X",1145469,4.78519233709315e-06,0.000380702640140834
"19759","X",11454733,6.46931416027249e-05,0.00379879844416961
"19760","X",11454739,0.54735963961726,1
"19761","X",11454769,4.77401350990519e-05,0.00290517000174894
"19762","X",11454829,2.18311681130353e-08,3.0439008992535e-06
"19763","X",11454978,1.29768215578324e-08,1.9012973096795e-06
"19764","X",11455165,8.02624414889741e-10,1.5224803841495e-07
"19765","X",11455451,5.7608554827886e-08,7.30521680166324e-06
"19766","X",11455778,0.815494808213066,1
"19767","X",11455948,0.289460346384995,1
"19768","X",11455966,0.0173820101716348,0.483919978041787
"19769","X",11456076,0.00487709622512638,0.164051933776452
"19770","X",11456081,0.560607372455405,1
"19771","X",11456097,0.628511368508505,1
"19772","X",11456099,0.767395966368404,1
"19773","X",11456114,0.439954823249099,1
"19774","X",11456126,0.921682757830249,1
"19775","X",11456150,0.000535216235214967,0.0242139808142121
"19776","X",11456204,0.103780536056721,1
"19777","X",11456322,2.48087886477191e-07,2.72298685626805e-05
"19778","X",11456397,0.00845173687152791,0.262480070759263
"19779","X",11456493,1.87635632364807e-05,0.0012754118170754
"19780","X",11456646,0.00720105796859288,0.229020606914809
"19781","X",11456696,0.310235666016197,1
"19782","X",11457083,0.0380540990562736,0.934103221288646
"19783","X",11457086,0.159095313036597,1
"19784","X",11457092,0.110955763457319,1
"19785","X",11457126,0.0907195053475295,1
"19786","X",11457131,0.0699197645321069,1
"19787","X",11457175,0.0488517101113464,1
"19788","X",11457682,0.126047268983609,1
"19789","X",11457885,0.00515460125335168,0.172039949392796
"19790","X",11457983,0.0992944210750655,1
"19791","X",11458006,3.97130971015906e-06,0.000322821005705911
"19792","X",11458108,0.130015141734295,1
"19793","X",11458135,0.0288599557683689,0.741756905195509
"19794","X",11458164,0.0834510768127051,1
"19795","X",11458273,0.0745941163712824,1
"19796","X",11458417,0.120704441112428,1
"19797","X",11458456,2.02650439356424e-05,0.00136495710631126
"19798","X",11458461,1.20631224285984e-05,0.000863745807489844
"19799","X",11458523,4.67642424361113e-08,6.06161156929736e-06
"19800","X",11458527,0.103057218874986,1
"19801","X",11458746,2.05046810140875e-08,2.87683136528786e-06
"19802","X",11458909,0.00413229577006438,0.142290505066753
"19803","X",11459011,0.256927217592995,1
"19804","X",11459041,0.822007778575317,1
"19805","X",11459185,0.603183504709117,1
"19806","X",11459216,0.259194504291367,1
"19807","X",11459227,0.506938535341698,1
"19808","X",11459460,0.325076749877676,1
"19809","X",11459491,0.0825604795501095,1
"19810","X",11459510,0.0797465925811645,1
"19811","X",11459544,0.0386571948488858,0.946511028387563
"19812","X",11459547,6.29740561279596e-09,9.88342010199653e-07
"19813","X",11459555,0.982115170286841,1
"19814","X",11459557,1.76927641728035e-05,0.00121155601196829
"19815","X",11459650,4.7710655067491e-08,6.1730098161954e-06
"19816","X",11459708,6.00831282778348e-12,1.72521012198875e-09
"19817","X",11459720,1.240487662438e-11,3.36698405530848e-09
"19818","X",11459723,6.40457544098555e-07,6.38317732702777e-05
"19819","X",11459842,0.241750696230699,1
"19820","X",11459860,0.000211341180847661,0.0107669312747668
"19821","X",11460137,0.455294502387054,1
"19822","X",11460145,1.37810918602911e-06,0.000126447645662804
"19823","X",11460170,0.972848076398648,1
"19824","X",11460263,0.204889780543254,1
"19825","X",11460396,0.098343535393289,1
"19826","X",11460403,0.162623967990364,1
"19827","X",11460408,0.92553657535292,1
"19828","X",11460410,0.263475678301414,1
"19829","X",11460689,0.361085762486205,1
"19830","X",11460929,1.98410728784381e-10,4.27357742651967e-08
"19831","X",11460930,0.246010119188833,1
"19832","X",11461041,5.23224742662983e-12,1.51829687463106e-09
"19833","X",11461176,8.25208631226589e-10,1.5614718322181e-07
"19834","X",11461199,0.17916652663952,1
"19835","X",11461210,0.39750545302854,1
"19836","X",11461212,0.0776349024312238,1
"19837","X",11461213,1.07518995265287e-07,1.28554870563493e-05
"19838","X",11461215,4.81833169267285e-08,6.22582451126849e-06
"19839","X",11461217,2.76615546097204e-09,4.68770707897846e-07
"19840","X",1146143,3.53310840864528e-10,7.20536180162319e-08
"19841","X",11461807,4.03438772472921e-15,2.04004386616016e-12
"19842","X",11461814,1.93144780247571e-06,0.000170609637035714
"19843","X",11461851,0.000134099948710648,0.00722555842520505
"19844","X",11461857,0.232686663602145,1
"19845","X",11462054,0.0365654399974496,0.903564195815123
"19846","X",11462073,0.000844658536833709,0.0360493295591922
"19847","X",11462151,1.67430160508364e-05,0.00115379120278933
"19848","X",11462229,3.24344329852028e-05,0.00206672137708776
"19849","X",11462232,0.000499215435922358,0.0227979443581688
"19850","X",11462258,0.000634830829089014,0.0280944870213529
"19851","X",11462259,0.00028962499223315,0.0141710640392439
"19852","X",11462304,0.00030619857076324,0.0148696247380965
"19853","X",11462332,0.01762245524439,0.489622342452324
"19854","X",11462384,0.0072929818902199,0.231508659466759
"19855","X",11462410,0.00645392839726361,0.208689363754393
"19856","X",11462953,0.0201092940842744,0.547044851352551
"19857","X",11462971,0.00448679124838066,0.152716495287221
"19858","X",11462994,0.0582792471645423,1
"19859","X",11463110,0.150643065722996,1
"19860","X",11463127,0.443072367738488,1
"19861","X",11463142,0.0547507140823553,1
"19862","X",11463162,0.00217973332860055,0.0819800695683525
"19863","X",11463163,1.58501801678782e-13,6.04676261289337e-11
"19864","X",11463182,0.000631390146172146,0.0279639310142778
"19865","X",11463183,0.00193675601418917,0.0739958561590003
"19866","X",11463192,0.00883217407288078,0.272481857139185
"19867","X",11463196,0.00153171225997095,0.060437343764223
"19868","X",11463198,0.0018331667706127,0.0705786735848492
"19869","X",11463199,0.00368156661590807,0.128874637670117
"19870","X",11463222,0.0113953676348244,0.338601014975644
"19871","X",11463223,0.000259708078983707,0.0128895532012012
"19872","X",11463251,0.125569090427281,1
"19873","X",11463339,0.000800639099957586,0.0343977758116389
"19874","X",11463461,0.000618301974009015,0.027462973402675
"19875","X",11463492,0.045416535178808,1
"19876","X",11463689,0.0701351829555596,1
"19877","X",11463723,1.56996973062965e-09,2.80078174769479e-07
"19878","X",11463733,0.00788077860833087,0.247408883740209
"19879","X",11463788,0.0102761389349852,0.310071710986384
"19880","X",11463806,0.935299196898589,1
"19881","X",11463959,0.0130487572262405,0.379828328293218
"19882","X",11463960,0.0657469989989532,1
"19883","X",11464023,0.017581997965381,0.488646474677973
"19884","X",11464292,0.00563165433559689,0.185627802523069
"19885","X",11464322,0.00830817223188986,0.258662466216834
"19886","X",11464928,0.0714341243523179,1
"19887","X",11464931,0.674144487750512,1
"19888","X",11464941,0.340960580634424,1
"19889","X",11465059,0.374912299151397,1
"19890","X",11465067,0.811464592784239,1
"19891","X",11465164,0.797016124292748,1
"19892","X",11465231,0.819059653214794,1
"19893","X",1146531,0.000115838943414239,0.0063507656945065
"19894","X",1146533,7.2787505042777e-08,9.03108534928614e-06
"19895","X",11465411,1.39462584505983e-15,7.64470512177771e-13
"19896","X",11465415,8.5105602314243e-07,8.21987953860768e-05
"19897","X",1146566,3.55505645622513e-06,0.000292866736381424
"19898","X",11465906,1.80233707176874e-06,0.000160485190195436
"19899","X",11465966,1.12980725266254e-06,0.000105914879045481
"19900","X",11466113,9.19911407640715e-07,8.81561318427233e-05
"19901","X",11466117,3.04991634312479e-11,7.68991255344025e-09
"19902","X",11466138,0.421087078307891,1
"19903","X",11466164,0.0517438506363933,1
"19904","X",11466265,2.0107272534902e-08,2.82906554412409e-06
"19905","X",11466266,2.03998825692643e-06,0.000179101494482766
"19906","X",11466269,2.68146208308319e-07,2.91991683426824e-05
"19907","X",11466278,2.28496973677885e-05,0.00151799159804692
"19908","X",11466372,0.0444294650416109,1
"19909","X",11466458,2.14766941169866e-07,2.39421816554794e-05
"19910","X",11466689,2.34630262821562e-07,2.58991195826211e-05
"19911","X",11466946,2.12486339268037e-05,0.00142371225835124
"19912","X",11466949,8.9395165120769e-10,1.67930204059722e-07
"19913","X",11466970,4.43960344669992e-10,8.87600146087845e-08
"19914","X",11466973,0.217423697648316,1
"19915","X",11466976,1.51450855644142e-11,4.04381967078372e-09
"19916","X",11466997,3.89665164936099e-06,0.000317423175134131
"19917","X",11467221,8.43473288307593e-06,0.000628891490581144
"19918","X",11467222,0.303518387429083,1
"19919","X",1146725,7.65547046356677e-06,0.000577251519377489
"19920","X",11467470,0.307645283284426,1
"19921","X",11467574,2.12848361048535e-05,0.00142582827398863
"19922","X",11467580,0.0671503779083483,1
"19923","X",11467586,0.0594606513936448,1
"19924","X",11467601,1.6612990010292e-06,0.00014936502334794
"19925","X",11467642,2.29070062658913e-06,0.000198559997299331
"19926","X",11467685,9.23730129635913e-07,8.8487939701362e-05
"19927","X",11467687,1.04591070315895e-06,9.88763510359695e-05
"19928","X",11467749,3.36040417847115e-05,0.00213128880127504
"19929","X",11467753,0.793017378992054,1
"19930","X",1146779,0.000186675990850098,0.00966038626724135
"19931","X",11467860,0.207052199638335,1
"19932","X",11467981,0.000354324978601243,0.0169094010738458
"19933","X",11468062,0.167378957191329,1
"19934","X",11468088,0.00296825891905484,0.10707882272171
"19935","X",11468210,0.000916990044961584,0.0387475556302527
"19936","X",11468225,0.0855581738889356,1
"19937","X",11468228,0.135817133418211,1
"19938","X",11468230,4.40127147674933e-06,0.00035342562216434
"19939","X",11468231,0.338104021759106,1
"19940","X",11468242,0.751831263515125,1
"19941","X",11468246,3.15875097968709e-06,0.000263965231484439
"19942","X",11468397,0.407124990123635,1
"19943","X",11468411,0.51919121353021,1
"19944","X",11468482,0.335968354258738,1
"19945","X",1146856,0.0705765757342375,1
"19946","X",1146862,0.150881159015908,1
"19947","X",11468691,0.564821664277801,1
"19948","X",11468730,0.030136697221268,0.768890432637622
"19949","X",1146880,0.0524762234235912,1
"19950","X",1146892,0.0738061109907856,1
"19951","X",11468949,0.0650632236148921,1
"19952","X",11468965,2.33460822525066e-08,3.23643510584128e-06
"19953","X",11469017,0.000194275306284643,0.0100006577848852
"19954","X",11469044,0.00635887281005108,0.206080443709382
"19955","X",11469147,0.125732643005389,1
"19956","X",1146921,0.00306518697405683,0.110053641045491
"19957","X",11469245,0.0117497501730281,0.347583507312138
"19958","X",1146925,0.65118235227462,1
"19959","X",11469278,0.407237058980995,1
"19960","X",11469295,0.814749223706301,1
"19961","X",11469298,6.51374510147969e-05,0.00382198377538797
"19962","X",11469337,0.0319516144574866,0.807081675187888
"19963","X",11469397,3.815154559737e-06,0.000311584340036152
"19964","X",1146944,0.677337294048624,1
"19965","X",11469528,0.636288634494401,1
"19966","X",11469662,0.00165973620663842,0.0647699746767808
"19967","X",11469686,0.212264268627845,1
"19968","X",1147000,4.7945699391168e-05,0.0029161992272353
"19969","X",11470033,6.65982296559876e-05,0.00389796041794388
"19970","X",11470043,2.03480361857639e-11,5.30511319309003e-09
"19971","X",11470119,0.000483556261072859,0.0221795447741948
"19972","X",11470146,0.0031657725547604,0.11310099476156
"19973","X",11470152,0.0015623874705398,0.0614802600230052
"19974","X",11470177,0.000142398902815324,0.00761095456971149
"19975","X",11470207,7.70895590993562e-07,7.52901671210142e-05
"19976","X",11470269,3.38498313414089e-06,0.000280390661075105
"19977","X",11470284,0.0373342601614561,0.919380312631755
"19978","X",11470298,1.99664314609592e-06,0.000175743433622234
"19979","X",11470307,2.17419695882861e-05,0.00145253282640881
"19980","X",11470340,0.190213467185269,1
"19981","X",11470344,1.16063943170834e-13,4.52560134550949e-11
"19982","X",11470372,0.172086677724001,1
"19983","X",11470385,8.04905106301311e-09,1.23554969158101e-06
"19984","X",11470387,0.530355747754957,1
"19985","X",11470435,8.11168675278568e-05,0.00463894921893586
"19986","X",11470446,0.000913399493887364,0.038615313324604
"19987","X",11470671,0.27744717329311,1
"19988","X",11470686,9.05620245383452e-12,2.51742180971122e-09
"19989","X",11470953,0.00122564020912699,0.0498011313063037
"19990","X",11470977,3.15481206264114e-05,0.00201619446576361
"19991","X",11470980,0.00689816830426374,0.220872834227471
"19992","X",11471159,0.353076063865463,1
"19993","X",11471176,0.142372947721054,1
"19994","X",11471199,0.254267177297514,1
"19995","X",11471200,0.965115043840622,1
"19996","X",1147122,0.161485127430059,1
"19997","X",11471234,0.0251359453532213,0.660162579828084
"19998","X",11471269,0.00531451352868635,0.176641281447569
"19999","X",11471278,4.11542891678363e-05,0.00254978123967283
"20000","X",11471290,0.0216766738096346,0.582797889211886
"20001","X",11471292,0.000311099000291613,0.0150779061986084
"20002","X",11471297,0.383647762912239,1
"20003","X",11471312,6.55398489276259e-05,0.00384313024250736
"20004","X",11471338,0.000231284071345361,0.0116432731024241
"20005","X",11471339,0.25890582639374,1
"20006","X",11471346,0.00324161771975529,0.115471318236582
"20007","X",11471360,0.000202861795016862,0.0103869933871162
"20008","X",11471372,0.203884000622653,1
"20009","X",11471495,0.237643116496005,1
"20010","X",11471498,0.0698579072258896,1
"20011","X",11471500,8.04530676245416e-07,7.81817285431378e-05
"20012","X",11471505,0.00526342897817462,0.175135889825639
"20013","X",11471536,0.0218685626623872,0.587203258154779
"20014","X",11471545,0.229333311996148,1
"20015","X",11471587,0.156417143856163,1
"20016","X",1147165,7.83859126466545e-19,7.36803072333147e-16
"20017","X",11471729,0.730912733494484,1
"20018","X",11471785,0.4720753068224,1
"20019","X",11471874,0.862868350067736,1
"20020","X",11471879,0.141801671698037,1
"20021","X",11471901,0.167831135497872,1
"20022","X",11471903,0.0449557714133899,1
"20023","X",11472021,0.0141802496975981,0.407443632922741
"20024","X",1147209,4.68279594407549e-05,0.00285635958763586
"20025","X",11472102,0.0763643467408295,1
"20026","X",11472108,0.0135466062360764,0.392059033240012
"20027","X",1147214,1.58619692935342e-13,6.05059622466325e-11
"20028","X",1147215,0.000316507930065416,0.0153097544639523
"20029","X",1147221,0.000133832190146809,0.00721336678592331
"20030","X",11472288,0.000238309713798589,0.0119550074887177
"20031","X",11472357,0.000613499833163045,0.0272733695782881
"20032","X",11472370,0.276964815206193,1
"20033","X",1147238,0.892343617844207,1
"20034","X",11472462,0.838139639392094,1
"20035","X",11472465,0.670570049686533,1
"20036","X",11472624,0.444211153319194,1
"20037","X",11472647,0.390479511039656,1
"20038","X",11472755,0.37474599056596,1
"20039","X",11472772,0.00182609891862824,0.0703431640026602
"20040","X",11472782,0.784645939190245,1
"20041","X",11472824,0.000158295029402194,0.0083577514895196
"20042","X",11472827,0.0182442689144854,0.504111667103791
"20043","X",11472832,0.00449432588640977,0.152940288316325
"20044","X",11472851,0.0393570159371226,0.960530161638786
"20045","X",11472853,0.195862968076928,1
"20046","X",11472921,0.905513998725244,1
"20047","X",11473059,0.0534539829938248,1
"20048","X",1147311,1.48062750571854e-07,1.71607701831931e-05
"20049","X",11473216,0.490117577320131,1
"20050","X",11473220,0.984570173134485,1
"20051","X",11473330,0.923085767865618,1
"20052","X",11473371,0.828158923474678,1
"20053","X",11473382,0.775295052359083,1
"20054","X",11473907,0.125057506150852,1
"20055","X",11474006,0.092534145269202,1
"20056","X",11474036,0.0619565604203039,1
"20057","X",11474038,0.0140732017271925,0.404832829727582
"20058","X",11474209,0.00439343650006638,0.149981190524861
"20059","X",11474261,0.00444463085444887,0.151478980950652
"20060","X",11474268,0.0040298545978576,0.139269369989833
"20061","X",11474432,0.00549392888653332,0.181735960065657
"20062","X",11474441,0.00562572908430185,0.185458869632181
"20063","X",11474447,0.00723150570156307,0.229864906423446
"20064","X",11474463,0.00767649757257092,0.241893356938587
"20065","X",11474470,0.0126610617171937,0.37038557440801
"20066","X",11474516,0.327291748136645,1
"20067","X",11474521,1.37610755953763e-11,3.70128367791485e-09
"20068","X",11474532,0.0470219831247029,1
"20069","X",11474542,0.836813180312955,1
"20070","X",11474543,0.107077186323681,1
"20071","X",11474544,0.532779658286717,1
"20072","X",11474557,0.000231583437660569,0.0116547407102543
"20073","X",11474565,0.0535309824335376,1
"20074","X",11474585,0.0660242859853971,1
"20075","X",11474607,1.10912686548181e-09,2.03997693263813e-07
"20076","X",11474609,1.45414383586344e-09,2.61250307490552e-07
"20077","X",11474611,5.4916260936501e-07,5.56548861601554e-05
"20078","X",11474612,3.1689957249822e-06,0.000264668679486226
"20079","X",11474614,0.000244292832134244,0.0122174328431674
"20080","X",11474625,0.102235630982449,1
"20081","X",11474690,7.31482052780182e-06,0.000554547760481577
"20082","X",11474693,0.000628834712416806,0.027864425881937
"20083","X",11474703,8.49577774032453e-09,1.29660900939591e-06
"20084","X",11474712,0.00523337980443637,0.174296158608891
"20085","X",11474713,0.000190049238711269,0.00980983710853529
"20086","X",11474715,0.00023464939000461,0.0117902666534307
"20087","X",11474725,0.0764362359115733,1
"20088","X",11474729,1.0243040732275e-09,1.89802188488067e-07
"20089","X",11474730,2.18890753122656e-06,0.000190816339060143
"20090","X",11474738,0.000457987111004841,0.0211571872727357
"20091","X",11474749,0.0071111510441895,0.226628607776016
"20092","X",11474762,1.07405656793829e-06,0.000101228888357633
"20093","X",11474788,0.000223651799327883,0.0113081108826411
"20094","X",11474791,3.39082359798293e-10,6.94738065198072e-08
"20095","X",11474798,1.21810518032496e-10,2.73756313749954e-08
"20096","X",11474803,0.000129889650119569,0.00702559170067322
"20097","X",11474817,0.0198750080077412,0.54171831528955
"20098","X",11474818,0.000167863485147882,0.00880213544408566
"20099","X",11474821,1.06939143505196e-05,0.000776374866981732
"20100","X",11474870,0.140732716653467,1
"20101","X",11475009,0.0338052843626578,0.846152851630498
"20102","X",11475053,0.00431445091269465,0.147661758857002
"20103","X",11475068,3.46385240612776e-08,4.62238421362991e-06
"20104","X",11475104,2.21401169817358e-10,4.72124837470525e-08
"20105","X",11475106,5.13841798051925e-07,5.24498528869478e-05
"20106","X",11475179,8.35600492427684e-08,1.02423197307959e-05
"20107","X",11475204,6.71599342371124e-08,8.39666861561468e-06
"20108","X",1147523,0.82495635778449,1
"20109","X",11475247,2.66450038273753e-05,0.00173837456393099
"20110","X",11475256,0.370735767163342,1
"20111","X",1147527,3.34536809848185e-08,4.47991785704668e-06
"20112","X",11475327,0.756910793804349,1
"20113","X",11475329,1.59938626550635e-06,0.000144414705031767
"20114","X",11475333,8.20689714735282e-08,1.0076958966407e-05
"20115","X",11475566,2.13210592099331e-06,0.000186434968321853
"20116","X",11475567,6.44518181899857e-08,8.08833412974147e-06
"20117","X",11475573,6.81459128034726e-07,6.74464978110718e-05
"20118","X",11475576,0.027696741188214,0.716523396117915
"20119","X",11475669,0.168055441649029,1
"20120","X",11475720,0.0738960341897938,1
"20121","X",11475730,0.0860978067364883,1
"20122","X",11475744,7.39110851519534e-06,0.000559623549706177
"20123","X",11475745,0.000340796136107601,0.0163422731805867
"20124","X",11475759,0.210536108768275,1
"20125","X",11475915,0.744270640126817,1
"20126","X",1147597,0.267383888060281,1
"20127","X",11475987,0.446646277674832,1
"20128","X",11476105,0.000140126805335741,0.00750493853476776
"20129","X",11476119,0.380805962512285,1
"20130","X",1147613,0.519052818724084,1
"20131","X",11476230,0.495829845103699,1
"20132","X",1147631,0.0020742384875302,0.0785399755982808
"20133","X",11476642,0.5013116979171,1
"20134","X",11476703,0.046773770530346,1
"20135","X",11476718,0.000248121301838357,0.0123843177628796
"20136","X",11476837,0.000302823860679709,0.0147325625871519
"20137","X",11476843,0.412605410421926,1
"20138","X",11476875,6.82552626901218e-07,6.75412671205154e-05
"20139","X",11476884,4.41566520703688e-07,4.57752600279026e-05
"20140","X",11476963,2.07525904496675e-07,2.32317853784903e-05
"20141","X",11476977,4.30344314136316e-18,3.55411694433588e-15
"20142","X",11476991,3.01497567811649e-16,1.85112178408051e-13
"20143","X",11476993,0.00150438469946073,0.0594920712440445
"20144","X",1147725,0.558640264432418,1
"20145","X",11477389,5.44943003289046e-06,0.00042737774594176
"20146","X",1147752,0.000532696673272568,0.0241163095642372
"20147","X",11477653,2.94526178762449e-21,4.02852531285027e-18
"20148","X",11477851,2.20675942024485e-14,9.73579457956441e-12
"20149","X",11477913,0.15006368168452,1
"20150","X",11477923,0.189797004063168,1
"20151","X",11477970,0.029139354006614,0.747696838540885
"20152","X",11477974,1.22628377093551e-12,3.99524028717897e-10
"20153","X",11477975,0.196577139038897,1
"20154","X",11477979,0.893224458663951,1
"20155","X",11477980,0.378557311545385,1
"20156","X",11477986,0.298628390075404,1
"20157","X",11477989,0.121731241118262,1
"20158","X",11478063,0.253175099320625,1
"20159","X",11478077,0.184462248512389,1
"20160","X",11478093,0.254982151471674,1
"20161","X",11478151,0.260512356889943,1
"20162","X",11478182,0.398056182743588,1
"20163","X",11478271,2.7870637994589e-05,0.00180923913732115
"20164","X",11478418,0.343995509746782,1
"20165","X",11478491,0.307172027670632,1
"20166","X",11478835,1.5261859531918e-08,2.20093887764499e-06
"20167","X",1147887,1.82477705327643e-08,2.58965235664148e-06
"20168","X",11478914,2.36419085708415e-09,4.06214669584297e-07
"20169","X",11479304,2.54200277158271e-07,2.78322275664508e-05
"20170","X",1147931,0.000477395102770613,0.0219293479824334
"20171","X",1147969,0.000304219401365097,0.0147885904247827
"20172","X",11479713,0.0300688914974586,0.767419513192946
"20173","X",11479777,0.011620700254434,0.344304932604036
"20174","X",11479808,0.000102643720623966,0.00570488994145319
"20175","X",1147981,0.00752501465925334,0.237801417360154
"20176","X",1147982,4.56299773715382e-05,0.0027923981311947
"20177","X",11479867,3.09566979519344e-05,0.0019828439139449
"20178","X",11479905,0.284314942936241,1
"20179","X",11479960,0.0425094496532174,1
"20180","X",11480163,0.0446507523887108,1
"20181","X",11480169,0.245695357684817,1
"20182","X",11480176,0.247773261053569,1
"20183","X",11480178,0.30240600075564,1
"20184","X",11480216,0.0273892531801214,0.709777962443248
"20185","X",1148045,0.0308540520846956,0.783994023546998
"20186","X",11480503,0.000217183959696669,0.0110217994041196
"20187","X",11480814,0.251009347440468,1
"20188","X",1148084,0.546932598346337,1
"20189","X",1148092,0.0838385829859562,1
"20190","X",11481016,0.544113020263634,1
"20191","X",11481029,4.524292298789e-17,3.17087534101621e-14
"20192","X",11481187,0.0145942666098937,0.417418277453421
"20193","X",11481240,0.712819974342005,1
"20194","X",11481828,0.000836054649131371,0.035730367299981
"20195","X",11482018,6.07775298341896e-07,6.09263996096508e-05
"20196","X",1148234,0.138100183975466,1
"20197","X",11482540,0.0337747178186629,0.845533851125458
"20198","X",11482686,0.0128836438069194,0.375811385447429
"20199","X",11482708,0.00205616086111461,0.0779386544803954
"20200","X",11482928,0.000983461665731647,0.0411772535177329
"20201","X",11483107,0.000993938107700308,0.0415563484371122
"20202","X",11483139,0.0003705553189751,0.0175787622879826
"20203","X",11483201,0.85052636852832,1
"20204","X",11483238,0.0115617509143436,0.342792033587009
"20205","X",11483390,0.530927545712479,1
"20206","X",11483501,4.45492330527479e-08,5.79979796922106e-06
"20207","X",11483571,0.0300894889531698,0.767866292455382
"20208","X",11483702,0.416741495109467,1
"20209","X",11483870,0.00203914809838105,0.0773882779081742
"20210","X",11483942,0.388157355360861,1
"20211","X",11484042,0.00844596091986016,0.262321778514659
"20212","X",1148438,0.958895335233256,1
"20213","X",11484412,0.068905160367664,1
"20214","X",11484689,0.264632939962994,1
"20215","X",11484917,0.165092370273227,1
"20216","X",1148495,0.000719168630408372,0.0313150821477187
"20217","X",11485082,0.933781997912092,1
"20218","X",11485203,0.94410536607166,1
"20219","X",11485244,0.99913829920779,1
"20220","X",11485444,0.686120316820823,1
"20221","X",1148550,0.412991606931961,1
"20222","X",11485887,0.375098515855208,1
"20223","X",1148599,0.472802680498236,1
"20224","X",11486127,0.143817773777574,1
"20225","X",11486310,0.078870005961784,1
"20226","X",11486350,1.76663029242532e-09,3.1192744372805e-07
"20227","X",11486371,0.0628268638266285,1
"20228","X",11486403,0.729163835117451,1
"20229","X",11486593,0.217200142466535,1
"20230","X",11486764,3.43837138689672e-15,1.75913829276547e-12
"20231","X",11486839,0.161469310581253,1
"20232","X",11486840,1.2089829656514e-13,4.69987309617057e-11
"20233","X",11487014,0.0245094100507901,0.646358584910709
"20234","X",11487071,0.0278367737459446,0.719573203618514
